date,RH2M,T2M,PRECTOT
2023-08-14,78.96,24.59,0.24
2023-08-15,78.35,24.76,1.17
2023-08-16,78.54,25.4,2.08
2023-08-17,78.34,25.53,1.34
2023-08-18,82.01,25.03,2.7
2023-08-19,82.38,24.18,2.52
2023-08-20,75.91,25.32,0.96
2023-08-21,80.53,25.19,3.83
2023-08-22,80.76,25.66,2.71
2023-08-23,87.72,23.67,4.17
2023-08-24,78.22,24.65,1.62
2023-08-25,76.55,25.34,0.34
2023-08-26,79.57,25.09,1.12
2023-08-27,86.64,23.33,4.59
2023-08-28,78.81,24.12,2.05
2023-08-29,86.53,23.56,2.91
2023-08-30,78.43,24.65,0.34
2023-08-31,74.99,25.37,1.27
2023-09-01,83.17,24.34,4.16
2023-09-02,84.02,23.5,4.56
2023-09-03,79.97,24.35,0.86
2023-09-04,86.7,22.57,2.97
2023-09-05,79.56,23.77,0.56
2023-09-06,74.47,25.87,0.32
2023-09-07,73.76,26.54,0.43
2023-09-08,88.12,23.92,7.8
2023-09-09,83.73,23.78,3.59
2023-09-10,78.45,24.79,1.09
2023-09-11,83.01,24.38,3.42
2023-09-12,86.55,23.7,6.33
2023-09-13,79.86,25.14,1.7
2023-09-14,80.89,24.5,2.52
2023-09-15,82.49,24.54,3.5
2023-09-16,82.52,24.52,3.66
2023-09-17,83.56,23.35,10.83
2023-09-18,92.2,22.47,5.58
2023-09-19,86.2,23.23,4.83
2023-09-20,79.65,24.43,0.47
2023-09-21,78.24,25.09,1.55
2023-09-22,88.1,23.72,19.46
2023-09-23,87.3,23.5,2.67
2023-09-24,84.68,24.15,2.84
2023-09-25,86.09,23.66,4.89
2023-09-26,76.32,25.14,0.76
2023-09-27,82.56,24.66,1.31
2023-09-28,90.84,24.04,8.62
2023-09-29,82.13,24.7,2.01
2023-09-30,80.55,25.36,0.47
2023-10-01,86.76,24.2,1.39
2023-10-02,78.46,25.86,1.66
2023-10-03,81.44,25.09,2.92
2023-10-04,77.44,25.6,0.71
2023-10-05,77.0,25.98,1.19
2023-10-06,79.49,25.32,2.34
2023-10-07,77.2,25.79,1.89
2023-10-08,82.15,25.07,16.41
2023-10-09,80.8,24.89,3.61
2023-10-10,85.04,24.57,7.23
2023-10-11,83.27,24.67,6.96
2023-10-12,80.39,25.36,2.45
2023-10-13,81.38,25.35,3.38
2023-10-14,84.77,24.89,5.17
2023-10-15,82.92,24.54,2.7
2023-10-16,84.15,24.38,2.73
2023-10-17,79.35,25.14,2.99
2023-10-18,83.36,24.53,0.89
2023-10-19,79.2,25.52,0.65
2023-10-20,78.54,25.07,0.46
2023-10-21,76.53,25.25,0.61
2023-10-22,77.47,25.44,1.03
2023-10-23,79.71,25.62,5.5
2023-10-24,79.74,25.73,3.44
2023-10-25,93.46,23.23,20.0
2023-10-26,84.63,23.94,4.62
2023-10-27,84.77,24.12,1.23
2023-10-28,80.01,24.97,2.85
2023-10-29,79.64,25.29,3.6
2023-10-30,84.57,24.8,5.22
2023-10-31,84.83,24.38,5.48
2023-11-01,88.66,23.45,4.02
2023-11-02,81.75,24.82,1.93
2023-11-03,92.85,23.28,53.04
2023-11-04,88.62,22.6,11.21
2023-11-05,82.79,23.92,1.5
2023-11-06,80.64,25.24,1.6
2023-11-07,80.9,25.21,0.78
2023-11-08,84.72,24.34,0.68
2023-11-09,84.44,24.6,1.49
2023-11-10,87.83,24.0,2.1
