date,RH2M,T2M,PRECTOT
2024-02-07,81.22,27.63,1.23
2024-02-08,84.43,27.08,13.74
2024-02-09,83.38,26.61,24.66
2024-02-10,82.97,26.8,10.24
2024-02-11,83.87,26.35,13.41
2024-02-12,85.86,26.35,15.2
2024-02-13,80.52,26.99,0.51
2024-02-14,81.78,27.4,0.51
2024-02-15,85.73,27.49,2.31
2024-02-16,87.51,27.01,4.26
2024-02-17,88.91,27.04,6.41
2024-02-18,86.8,27.18,5.22
2024-02-19,91.35,26.07,18.28
2024-02-20,90.2,25.79,50.74
2024-02-21,82.78,25.88,17.53
2024-02-22,83.39,26.16,0.07
2024-02-23,83.94,26.42,0.3
2024-02-24,84.62,26.26,0.24
2024-02-25,85.09,26.45,1.39
2024-02-26,85.44,26.7,4.86
2024-02-27,89.14,26.08,6.4
2024-02-28,88.41,25.85,19.6
2024-02-29,85.24,26.16,15.1
2024-03-01,86.54,25.25,8.29
2024-03-02,84.34,26.3,1.89
2024-03-03,82.74,26.47,12.16
2024-03-04,84.8,26.32,4.97
2024-03-05,81.45,26.48,0.92
2024-03-06,82.93,26.49,0.89
2024-03-07,84.31,26.36,0.17
2024-03-08,84.58,26.47,0.61
2024-03-09,85.23,26.41,0.64
2024-03-10,84.25,26.79,1.4
2024-03-11,84.78,26.93,0.97
2024-03-12,85.13,26.48,0.32
2024-03-13,83.43,26.52,0.38
2024-03-14,82.84,26.54,0.97
2024-03-15,84.72,26.16,0.88
2024-03-16,81.94,26.93,0.68
2024-03-17,81.22,26.36,1.68
2024-03-18,82.63,26.69,0.67
2024-03-19,83.51,26.22,1.2
2024-03-20,83.39,25.92,3.68
2024-03-21,82.35,25.95,0.62
2024-03-22,84.77,25.78,0.66
2024-03-23,82.26,25.83,0.14
2024-03-24,81.88,25.96,0.07
2024-03-25,81.77,26.07,0.07
2024-03-26,80.96,26.24,0.14
2024-03-27,79.57,26.67,0.09
2024-03-28,80.45,26.04,0.0
2024-03-29,77.22,26.37,0.0
2024-03-30,77.39,26.16,0.01
2024-03-31,77.25,26.52,0.08
2024-04-01,79.47,26.35,0.2
2024-04-02,79.32,26.0,0.11
2024-04-03,76.7,26.43,0.12
2024-04-04,75.27,26.64,0.26
2024-04-05,77.17,27.26,0.44
2024-04-06,75.18,27.44,0.67
2024-04-07,75.02,27.04,0.84
2024-04-08,75.17,27.19,0.1
2024-04-09,74.89,27.09,0.21
2024-04-10,76.31,26.79,0.13
2024-04-11,72.81,27.16,2.29
2024-04-12,72.97,27.36,0.16
2024-04-13,77.89,26.6,2.4
2024-04-14,79.24,26.38,1.73
2024-04-15,80.57,26.28,4.21
2024-04-16,80.06,26.5,1.93
2024-04-17,77.83,26.08,0.84
2024-04-18,80.1,26.28,1.72
2024-04-19,81.22,26.7,1.42
2024-04-20,81.26,26.94,0.73
2024-04-21,82.15,26.05,7.9
2024-04-22,79.63,26.68,2.16
2024-04-23,79.2,26.83,0.29
2024-04-24,80.24,26.52,1.55
2024-04-25,78.86,27.09,2.19
2024-04-26,77.2,26.89,0.15
2024-04-27,76.14,27.25,0.24
2024-04-28,77.09,27.11,0.48
2024-04-29,77.6,27.09,0.16
2024-04-30,79.99,26.26,0.11
2024-05-01,77.63,26.53,0.02
2024-05-02,77.67,26.52,0.03
2024-05-03,77.37,26.37,0.26
2024-05-04,75.34,27.11,0.21
2024-05-05,75.53,27.32,0.32
2024-05-06,77.57,26.88,2.46
2024-05-07,80.67,25.68,2.86
2024-05-08,76.34,26.27,0.78
2024-05-09,74.97,26.8,0.2
2024-05-10,76.29,26.82,0.25
2024-05-11,75.01,26.86,0.39
2024-05-12,75.95,26.98,2.39
2024-05-13,78.37,25.9,1.04
2024-05-14,72.23,26.44,1.49
2024-05-15,77.04,25.62,3.51
2024-05-16,75.57,26.47,0.22
2024-05-17,75.71,26.42,0.28
2024-05-18,75.13,26.06,0.19
2024-05-19,75.03,26.33,0.03
2024-05-20,75.69,26.07,0.66
2024-05-21,77.17,25.97,0.17
2024-05-22,78.26,25.93,0.38
2024-05-23,75.1,25.91,0.52
2024-05-24,75.26,26.12,1.68
2024-05-25,74.86,26.75,0.02
2024-05-26,77.35,25.6,0.15
2024-05-27,74.42,25.79,0.37
2024-05-28,81.1,24.83,2.8
2024-05-29,79.1,24.82,1.18
2024-05-30,74.88,25.86,0.01
2024-05-31,77.31,26.14,0.0
2024-06-01,76.96,26.21,0.02
2024-06-02,75.1,25.59,0.57
2024-06-03,72.75,25.2,0.01
2024-06-04,72.06,24.94,0.0
2024-06-05,75.27,24.26,0.15
2024-06-06,74.57,24.36,0.04
2024-06-07,73.18,25.17,0.0
2024-06-08,76.68,24.7,0.01
2024-06-09,77.0,24.39,0.04
2024-06-10,72.74,24.59,0.05
2024-06-11,71.85,25.06,0.03
2024-06-12,75.16,24.97,0.01
2024-06-13,77.17,24.32,0.24
2024-06-14,75.86,24.4,0.37
2024-06-15,74.68,24.67,0.43
2024-06-16,75.64,24.81,0.47
2024-06-17,78.67,25.01,1.34
2024-06-18,78.07,24.22,0.56
2024-06-19,73.44,25.19,0.09
2024-06-20,75.09,24.71,0.11
2024-06-21,74.85,25.52,0.05
2024-06-22,77.49,25.11,0.18
2024-06-23,76.04,25.5,0.17
2024-06-24,79.17,25.29,4.11
2024-06-25,82.99,23.73,12.47
2024-06-26,77.62,24.28,2.21
2024-06-27,78.84,24.17,1.16
2024-06-28,75.53,24.71,0.01
2024-06-29,77.9,24.98,1.22
2024-06-30,80.37,24.28,3.77
2024-07-01,77.51,24.76,0.22
2024-07-02,78.41,24.9,0.7
2024-07-03,80.37,24.83,1.32
2024-07-04,78.08,25.22,0.42
2024-07-05,75.96,25.67,0.21
2024-07-06,77.12,25.13,0.01
2024-07-07,79.95,24.33,0.28
2024-07-08,77.23,24.94,0.04
2024-07-09,77.23,24.75,0.1
2024-07-10,75.17,24.35,0.08
2024-07-11,76.58,23.94,0.03
2024-07-12,75.62,24.51,0.04
2024-07-13,77.0,24.31,0.1
2024-07-14,76.17,24.85,0.07
2024-07-15,76.03,24.89,0.05
2024-07-16,72.63,24.72,0.0
2024-07-17,72.48,24.78,0.01
2024-07-18,74.69,24.45,0.01
2024-07-19,75.34,25.03,0.04
2024-07-20,76.7,24.59,0.07
2024-07-21,74.08,24.04,0.17
2024-07-22,72.7,24.53,0.05
2024-07-23,71.76,24.62,0.01
2024-07-24,74.45,24.3,0.0
2024-07-25,74.39,24.5,0.0
2024-07-26,75.28,24.37,0.0
2024-07-27,74.13,24.39,0.06
2024-07-28,76.12,24.95,0.01
2024-07-29,74.96,25.09,0.01
2024-07-30,70.95,25.11,0.01
2024-07-31,72.54,24.89,0.05
2024-08-01,72.56,25.08,0.13
2024-08-02,76.87,24.86,0.01
2024-08-03,77.55,24.42,0.06
2024-08-04,75.51,24.53,0.04
2024-08-05,74.0,24.66,0.02
2024-08-06,73.96,24.83,0.01
2024-08-07,75.37,24.56,0.0
2024-08-08,75.49,24.2,0.01
2024-08-09,75.87,23.83,0.02
2024-08-10,76.52,23.88,0.02
2024-08-11,74.22,24.66,0.01
2024-08-12,72.66,24.71,0.0
2024-08-13,74.03,24.69,0.04
2024-08-14,72.75,24.84,0.01
2024-08-15,73.81,24.75,0.0
2024-08-16,72.78,24.63,0.0
2024-08-17,70.89,24.91,0.06
2024-08-18,70.28,24.74,0.15
2024-08-19,71.81,25.24,0.07
2024-08-20,76.05,24.52,0.07
2024-08-21,73.75,24.42,0.01
2024-08-22,74.58,24.0,0.0
2024-08-23,75.09,23.77,0.03
2024-08-24,73.79,23.69,0.04
2024-08-25,70.69,24.23,0.01
2024-08-26,71.61,24.0,0.01
2024-08-27,73.65,23.95,0.02
2024-08-28,72.08,24.37,0.02
2024-08-29,72.92,24.19,0.0
2024-08-30,72.54,24.0,0.0
2024-08-31,73.45,23.33,0.0
2024-09-01,74.94,23.37,0.02
2024-09-02,73.86,23.9,0.01
2024-09-03,72.76,23.85,0.13
2024-09-04,73.15,23.89,0.02
2024-09-05,73.89,23.78,0.0
2024-09-06,71.63,24.13,0.0
2024-09-07,72.38,24.31,0.0
2024-09-08,72.94,24.42,0.0
2024-09-09,72.27,24.78,0.01
2024-09-10,72.75,24.72,0.0
2024-09-11,72.92,25.1,0.0
2024-09-12,72.36,24.72,0.0
2024-09-13,72.6,24.5,0.0
2024-09-14,73.41,24.67,0.0
2024-09-15,73.67,24.47,0.0
2024-09-16,73.27,24.4,0.0
2024-09-17,74.8,23.9,0.0
2024-09-18,73.2,24.31,0.0
2024-09-19,73.39,23.8,0.0
2024-09-20,74.29,23.47,0.0
2024-09-21,73.15,23.95,0.0
2024-09-22,75.98,23.83,0.02
2024-09-23,73.27,23.89,0.15
2024-09-24,74.59,23.66,0.05
2024-09-25,73.9,23.52,0.01
2024-09-26,74.37,23.59,0.03
2024-09-27,72.96,23.95,0.01
2024-09-28,74.11,23.89,0.23
2024-09-29,73.18,24.43,0.1
2024-09-30,73.77,24.41,0.04
2024-10-01,77.88,23.57,0.05
2024-10-02,75.64,24.23,0.11
2024-10-03,80.55,23.33,0.08
2024-10-04,76.31,23.92,0.01
2024-10-05,74.05,24.69,0.0
2024-10-06,73.92,24.63,0.0
2024-10-07,74.63,24.68,0.0
2024-10-08,74.47,24.32,0.01
2024-10-09,74.33,24.11,0.03
2024-10-10,76.74,23.97,0.1
2024-10-11,76.74,24.1,0.07
2024-10-12,74.41,24.5,0.12
2024-10-13,72.62,24.89,0.0
2024-10-14,73.45,24.88,0.0
2024-10-15,75.09,24.49,0.0
2024-10-16,75.74,24.28,0.0
2024-10-17,76.02,24.31,0.0
2024-10-18,75.14,24.76,0.0
2024-10-19,71.91,24.69,0.0
2024-10-20,71.86,24.98,0.0
2024-10-21,73.24,25.26,0.0
2024-10-22,75.16,25.05,0.0
2024-10-23,73.06,25.19,0.0
2024-10-24,74.32,24.71,0.0
2024-10-25,74.3,24.52,0.0
2024-10-26,74.2,24.59,0.0
2024-10-27,73.38,24.04,0.03
2024-10-28,71.5,24.66,0.05
2024-10-29,72.61,24.39,0.02
2024-10-30,72.58,24.21,0.0
2024-10-31,74.47,23.94,0.04
2024-11-01,71.35,23.86,0.01
2024-11-02,72.07,23.48,0.1
2024-11-03,75.1,23.05,0.01
2024-11-04,72.18,24.24,0.01
2024-11-05,72.65,24.27,0.05
2024-11-06,74.19,24.25,0.08
2024-11-07,72.45,24.51,0.0
2024-11-08,72.22,24.22,0.0
2024-11-09,72.17,24.18,0.0
2024-11-10,72.98,23.87,0.0
2024-11-11,71.74,24.47,0.0
2024-11-12,69.72,24.21,0.0
2024-11-13,70.26,23.75,0.0
2024-11-14,72.41,23.26,0.0
2024-11-15,71.39,23.78,0.0
2024-11-16,70.73,24.48,0.11
2024-11-17,72.28,24.76,0.15
2024-11-18,71.25,24.79,0.01
2024-11-19,73.33,24.11,0.0
2024-11-20,73.58,24.17,0.01
2024-11-21,71.77,24.4,0.04
2024-11-22,71.46,24.85,0.01
2024-11-23,73.84,24.37,0.01
2024-11-24,74.18,24.62,0.02
2024-11-25,75.74,24.03,0.0
2024-11-26,76.72,23.97,0.09
2024-11-27,76.08,23.83,0.14
2024-11-28,71.99,24.0,0.03
2024-11-29,74.52,23.97,0.01
2024-11-30,74.61,24.58,0.02
2024-12-01,76.31,24.6,0.09
2024-12-02,75.77,24.57,0.0
2024-12-03,74.19,24.55,0.01
2024-12-04,76.51,24.5,0.05
2024-12-05,76.59,24.66,0.07
2024-12-06,75.39,24.68,0.07
2024-12-07,73.04,25.06,0.13
2024-12-08,75.14,24.75,0.23
2024-12-09,75.65,24.7,0.05
2024-12-10,74.39,24.89,0.14
2024-12-11,73.32,25.05,0.42
2024-12-12,75.59,24.95,0.21
2024-12-13,80.49,24.23,6.41
2024-12-14,78.45,24.75,1.35
2024-12-15,75.04,25.15,0.16
2024-12-16,75.46,24.97,0.2
2024-12-17,73.64,25.1,0.13
2024-12-18,72.54,25.63,0.76
2024-12-19,75.26,25.23,0.08
2024-12-20,76.61,24.92,0.76
2024-12-21,75.03,25.1,0.37
2024-12-22,78.07,24.62,0.17
2024-12-23,77.26,24.85,0.71
2024-12-24,74.7,25.35,0.57
2024-12-25,75.81,25.12,0.8
2024-12-26,78.63,24.53,0.99
2024-12-27,74.33,25.46,0.27
2024-12-28,73.0,26.15,0.66
2024-12-29,74.64,25.42,1.53
2024-12-30,77.1,24.83,4.79
2024-12-31,79.76,24.72,2.29
2025-01-01,73.95,25.18,0.97
2025-01-02,80.3,24.75,3.9
